date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:50:25	1496/1496	---M--	200	added ('OK')	text/plain	etag:%225d8-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gamma.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gamma.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:25	1961/1961	---M--	200	added ('OK')	text/plain	etag:%227a9-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gaumixmod.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gaumixmod.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:25	4110/4110	---M--	200	added ('OK')	text/plain	etag:%22100e-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gauss_wgts.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gauss_wgts.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:26	1218/1218	---M--	200	added ('OK')	text/plain	etag:%224c2-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gauss_wgts2.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gauss_wgts2.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:26	1221/1221	---M--	200	added ('OK')	text/plain	etag:%224c5-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gaussj.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/gaussj.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:26	6002/6002	---M--	200	added ('OK')	text/plain	etag:%221772-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/hash.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/hash.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:26	930/930	---M--	200	added ('OK')	text/plain	etag:%223a2-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/hashall.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/hashall.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:27	3305/3305	---M--	200	added ('OK')	text/plain	etag:%22ce9-493d98ac20500%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/hmm.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/hmm.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:27	2216/2216	---M--	200	added ('OK')	text/plain	etag:%228a8-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/huffcode.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/huffcode.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:27	1730/1730	---M--	200	added ('OK')	text/plain	etag:%226c2-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/hypgeo.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/hypgeo.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:28	1101/1101	---M--	200	added ('OK')	text/plain	etag:%2244d-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/icrc.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/icrc.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:28	249/249	---M--	200	added ('OK')	text/plain	etag:%22f9-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/igray.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/igray.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:29	12258/12258	---M--	200	added ('OK')	text/plain	etag:%222fe2-493d98ac20500%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/incgammabeta.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/incgammabeta.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:31	5086/5086	---M--	200	added ('OK')	text/plain	etag:%2213de-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interior.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interior.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:31	5886/5886	---M--	200	added ('OK')	text/plain	etag:%2216fe-493d98ac20500%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_1d.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_1d.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:31	3802/3802	---M--	200	added ('OK')	text/plain	etag:%22eda-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_2d.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_2d.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:32	1577/1577	---M--	200	added ('OK')	text/plain	etag:%22629-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_curve.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_curve.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:32	2115/2115	---M--	200	added ('OK')	text/plain	etag:%22843-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_laplace.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_laplace.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:32	266/266	---M--	200	added ('OK')	text/plain	etag:%2210a-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_linear.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_linear.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:32	2375/2375	---M--	200	added ('OK')	text/plain	etag:%22947-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_rbf.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/interp_rbf.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:33	1909/1909	---M--	200	added ('OK')	text/plain	etag:%22775-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/iqagent.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/iqagent.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:33	6938/6938	---M--	200	added ('OK')	text/plain	etag:%221b1a-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/kdtree.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/kdtree.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:34	923/923	---M--	200	added ('OK')	text/plain	etag:%2239b-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/kmeans.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/kmeans.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:34	1868/1868	---M--	200	added ('OK')	text/plain	etag:%2274c-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/krig.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/krig.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:34	1640/1640	---M--	200	added ('OK')	text/plain	etag:%22668-493d98ac20500%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/ksdist.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/ksdist.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:34	922/922	---M--	200	added ('OK')	text/plain	etag:%2239a-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/kstests.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/kstests.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:35	2179/2179	---M--	200	added ('OK')	text/plain	etag:%22883-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/kstests_2d.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/kstests_2d.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:35	651/651	---M--	200	added ('OK')	text/plain	etag:%2228b-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/levex.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/levex.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:35	2379/2379	---M--	200	added ('OK')	text/plain	etag:%2294b-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/linbcg.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/linbcg.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:36	1974/1974	---M--	200	added ('OK')	text/plain	etag:%227b6-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/linpredict.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/linpredict.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:36	2455/2455	---M--	200	added ('OK')	text/plain	etag:%22997-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/ludcmp.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/ludcmp.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:36	3752/3752	---M--	200	added ('OK')	text/plain	etag:%22ea8-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/machar.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/machar.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:37	674/674	---M--	200	added ('OK')	text/plain	etag:%222a2-493d98ac20500%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/markovgen.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/markovgen.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:37	1881/1881	---M--	200	added ('OK')	text/plain	etag:%22759-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mcintegrate.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mcintegrate.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:38	2454/2454	---M--	200	added ('OK')	text/plain	etag:%22996-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mcmc.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mcmc.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:40	4568/4568	---M--	200	added ('OK')	text/plain	etag:%2211d8-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mgfas.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mgfas.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:40	3278/3278	---M--	200	added ('OK')	text/plain	etag:%22cce-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mglin.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mglin.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:40	5655/5655	---M--	200	added ('OK')	text/plain	etag:%221617-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mins.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mins.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:41	4473/4473	---M--	200	added ('OK')	text/plain	etag:%221179-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mins_ndim.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mins_ndim.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:41	2234/2234	---M--	200	added ('OK')	text/plain	etag:%228ba-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/miser.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/miser.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:41	566/566	---M--	200	added ('OK')	text/plain	etag:%22236-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mnewt.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mnewt.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:42	877/877	---M--	200	added ('OK')	text/plain	etag:%2236d-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/moment.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/moment.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:43	6006/6006	---M--	200	added ('OK')	text/plain	etag:%221776-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mparith.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/mparith.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:43	740/740	---M--	200	added ('OK')	text/plain	etag:%222e4-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/multinormaldev.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/multinormaldev.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:44	3283/3283	---M--	200	added ('OK')	text/plain	etag:%22cd3-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/odeint.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/odeint.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:44	14110/14110	---M--	200	added ('OK')	text/plain	etag:%22371e-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/nr3.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/nr3.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:44	526/526	---M--	200	added ('OK')	text/plain	etag:%2220e-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/pade.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/pade.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:44	347/347	---M--	200	added ('OK')	text/plain	etag:%2215b-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/pcshft.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/pcshft.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:44	1671/1671	---M--	200	added ('OK')	text/plain	etag:%22687-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/period.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/period.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:45	7665/7665	---M--	200	added ('OK')	text/plain	etag:%221df1-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/phylo.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/phylo.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:45	1080/1080	---M--	200	added ('OK')	text/plain	etag:%22438-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/plegendre.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/plegendre.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
15:50:46	1058/1058	---M--	200	added ('OK')	text/plain	etag:%22422-45709fcc60280%22	https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/polcoef.h	C:/Users/prath/Desktop/Codes/Numerical%20Recipies/www.astro.umd.edu/_ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/code/polcoef.h	(from https://www.astro.umd.edu/~ricotti/NEWWEB/teaching/ASTR415/InClassExamples/NR3/index_by_file.htm)
